IPC,ApplicationDate,Region
B60L11/18 | B64C39/02 | B64C25/32,2017006023,中国
B60L11/18,2017006023,中国
B60L11/18,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60L11/18 | H02J7/00,2017006023,中国
B60L11/18 | B64C39/02 | B64D27/24 | B64C21/04 | E04H12/00,2017006023,中国
B60L11/18 | H02J7/00,2017006023,中国
B60L5/00 | B60L11/18 | B60M7/00 | B64C27/20 | B64C25/10,2017006023,中国
F02C7/268 | B64D27/24 | B64D27/16,2017006023,美国
G01M15/14 | B64D27/24 | B64D27/16 | B64F5/60 | G01N21/954 | G01M15/02 | H02K7/18 | H02K7/14,2017006023,美国
B60L11/18 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L11/18 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L11/18 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L11/18 | B64C39/02,2017006023,中国
B60L11/18 | B64C39/02,2017006023,中国
B60L11/18 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L11/18 | B64C39/02 | B64C25/32,2017006023,中国
B60L11/18 | B64C39/02,2017006023,中国
B60L11/18 | B64C39/02,2017006023,中国
B60L53/14 | B60L53/18 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L53/14 | B60L53/16 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B64C27/10 | B64C25/20 | B64C25/22 | B60L5/38,2017006023,中国
B64C27/10 | B64C25/20 | B64C25/22 | B60L5/38,2017006023,中国
B64C27/10 | B64C25/20 | B64C25/22 | B60L5/38,2017006023,中国
B60L50/14 | B60L53/18 | B64C39/02 | B64C25/32,2017006023,中国
B64C39/02 | H02J7/00,2017006023,中国
B64C27/10 | B64C25/20 | B64C25/22 | B60L5/38,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60L5/00 | B60L11/18 | B64C27/20 | B64C25/10,2017006023,中国
B60M1/00 | B60M7/00 | B60L11/18 | B64C27/20 | B64C25/10,2017006023,中国
B60M1/00 | B60M7/00 | B60L53/16 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L53/00 | B60M1/00 | B60M7/00 | B64C27/20 | B64C27/08 | B64C25/10 | B64D47/08,2017006023,中国
B64C27/10 | B64C25/20 | B64C25/22 | B60L5/38,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B64C27/10 | B64C25/20 | B64C25/22 | B60L5/38,2017006023,中国
B60M1/00 | B60M7/00 | B60L11/18 | B64C27/20 | B64C25/10 | B64C25/58,2017006023,中国
B60L11/18 | H02J7/00,2017006023,中国
B60L11/18,2017006023,中国
B60L5/00 | B60L11/18 | B64C27/20 | B64C25/10,2017006023,中国
B60L11/18 | B64C39/02,2017006023,中国
B60L11/18 | B64C39/02,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60M1/00 | B60M7/00 | B60L11/18 | B64C27/20 | B64C25/10,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60L11/18 | B60M7/00 | B64C39/02,2017006023,中国
B60M1/00 | B60M7/00 | B60L11/18 | B64C27/20 | B64C25/10,2017006023,中国
B60L53/14 | B60L50/60 | B64C39/02,2017006023,中国
B60L5/00 | B60L11/18 | B60M7/00 | B64C27/20 | B64C25/10,2017006023,中国
B60L5/00 | B60L11/18 | B60M7/00 | B64C27/20 | B64C25/10,2017006023,中国
G01M15/12 | G01H9/00,2017006024,中国
B64C27/08,2017006024,世界知识产权组织
B64C27/08 | B64D1/18 | A01B49/06 | A01G25/02,2017006026,中国
B64C27/10 | B64C27/12,2017006026,中国
B64C27/10 | B64C27/12,2017006026,中国
A47L11/24 | A47L11/40 | B65F1/14 | G05D1/10,2017006026,中国
A47L11/24 | A47L11/40 | B65F1/14 | G05D1/10,2017006026,中国
B64F5/60 | G01M7/02,2017006026,中国
B64D27/24 | B64D27/10 | F01D15/10 | F01D17/10 | H02K7/18,2017006026,美国
B64D27/24 | F01D17/10 | H02K7/18 | F02K5/00 | F01D15/10 | B64D27/10 | B64D27/20 | B64D27/02 | F02C3/04,2017006026,美国
B64D31/06 | B64D27/18 | B64D27/24 | F02K3/06 | F01D21/00,2017006026,美国
B64D31/06 | F02C7/32 | F02K5/00 | B60K6/24 | F02C6/14 | B64D27/18 | B64D27/24 | F01D21/00 | F02K3/06 | B64D27/02 | F02C3/04,2017006026,美国
B64C25/36,2017006026,日本
B64C25/36,2017006026,日本
G01M13/00,2017006027,中国
B64C3/00 | B64C39/02,2017006027,乌克兰
B64C13/50 | B64D27/24 | G06F17/50,2017006027,中国
B64C13/50 | B64D27/24 | G06F17/50,2017006027,中国
0,2017006028,俄罗斯
H03F3/20,2017006028,俄罗斯
H02M7/523,2017006028,俄罗斯
B64C39/02 | G05D1/10,2017006028,巴西
B62B3/02 | B64F5/40,2017006028,中国
B62B3/02 | B64F5/40,2017006028,中国
B62B3/02 | B64F5/40,2017006028,中国
B64F5/50,2017006029,法国
B64F5/50,2017006029,法国
H02K17/16 | H02K19/18 | H02K16/00 | H02K1/26,2017006029,乌克兰
H01P3/06 | H01P3/00,2017006029,中国
H01B7/18 | H01B7/02 | H01B7/22 | H01Q17/00,2017006029,中国
B64F1/22 | B60L11/12 | B60K1/04 | B60L50/15,2017006029,俄罗斯
B64D47/00 | B64D47/02,2017006030,白俄罗斯
B64C3/38,2017006030,中国
B64C29/00 | B64C3/38 | B64C39/08 | B64C13/02 | B64C39/02 | B64D27/24 | B64C9/00 | B64C1/26 | B64C13/24,2017006030,美国
B64D31/10 | G05D1/00 | B60L11/14 | B64D35/02,2017006030,美国
B64C3/38,2017006030,世界知识产权组织
B64C3/38,2017006030,欧洲专利局
B60W20/10 | B64D27/24 | B64D27/12 | B64D35/08 | F01D15/10 | B60K6/22 | B60L11/14,2017006030,美国
B60W20/10 | B60L50/16 | B60K6/22 | B64D27/12 | B64D27/24 | B64D27/02 | B64D35/08 | F01D15/10 | F01N9/00 | F01N3/10 | F02D43/00 | F02B73/00 | F02B37/013,2017006030,美国
F02C7/26 | F02C7/22 | F02C9/28,2017006030,美国
F02C7/26 | F02C9/26 | B64D27/24 | F02C6/14 | F01D11/20 | F02K5/00 | B64D27/02 | F02C7/22 | F02C9/28,2017006030,美国
B64D27/24 | B64D27/12 | B64D31/00 | B64D35/08 | F01D15/10,2017006030,美国
B64D27/02 | B64D27/24 | B64D31/06 | B64D27/12 | B64D31/00 | B64D35/08 | F01D15/10 | B60L50/16 | B60K6/22,2017006030,美国
B64D31/06 | B64D27/24 | B64D27/10 | F02C9/26 | F01D11/20,2017006030,美国
B64D27/10 | B64D27/02 | F02C6/14 | F02K5/00 | F02C9/26 | F01D11/20 | B64D27/24 | B64D31/06 | F02C3/04,2017006030,美国
B64D27/24 | B64D27/10 | F01D15/10,2017006030,澳大利亚
B64C29/00 | B64D27/24 | B64C27/54 | B64C39/02 | G05D1/08 | B64C29/02 | B64C11/32 | B64C27/605 | B64C27/26,2017006030,美国
B64C29/00 | B64C11/32 | B64C39/02 | B64C27/26 | G05D1/08 | B64C27/54 | B64C29/02 | B64C27/605 | B64D27/24,2017006030,美国
B64C39/02,2017006030,奥地利
B64C39/02 | B64C29/00 | B64D27/06 | B64D27/24 | B64D31/00 | B64D35/08 | B64D27/02 | B64D27/26,2017006030,欧洲专利局
B64C29/02 | B64C27/08 | B64C27/26 | B64C39/00 | B64D27/24,2017006030,加拿大
B64C39/02 | B64C29/00 | B64D27/06 | B64D27/24 | B64D31/00 | B64D35/08 | B64D27/02 | B64D27/26,2017006030,欧洲专利局
B64C29/02 | B64C27/26 | B64C27/08 | B64C39/00 | B64D27/24,2017006030,加拿大
F04B35/04 | F04B39/06,2017007003,中国
F21S8/00 | F21V23/04 | F21V17/10 | F21Y115/10,2017007004,中国
B64C27/20 | B64D27/24 | B64D27/26,2017007004,中国
G01S19/42 | G01S19/17,2017007004,中国
H04N7/18 | G01S19/42,2017007004,中国
B64D27/24 | B60L50/50 | H02J7/00 | H02J7/35 | H02J7/36,2017007004,中国
B64F1/00 | F16F9/53,2017007004,中国
B64F1/00 | F16F9/53,2017007004,中国
B29C47/92 | B29C47/90 | B29C48/92 | B29C48/90,2017007005,中国
H02K7/06 | F16H25/22,2017007005,中国
H02K7/06 | F16H25/22,2017007005,中国
C25D11/30,2017007007,俄罗斯
D05B19/00 | D05B69/00 | D05B69/10 | D05B69/04 | D05B71/00,2017007007,中国
B29C47/38 | B29C47/58 | B29C47/92 | B29C47/10 | B29K27/06 | B29C48/395 | B29C48/50 | B29C48/92,2017007007,中国
H01M10/0587 | H01M10/0525,2017007007,中国
B64C29/00 | B64C29/02 | B64D27/06 | B64D27/24,2017007007,中国
B64C27/26 | B64C27/28 | B64C3/30 | B64D27/24 | B64C37/00,2017007007,中国
B64C29/00 | B64C29/02 | B64D27/06 | B64D27/24,2017007007,中国
B65B65/02,2017007008,中国
B23P19/04 | H01L31/18,2017007010,中国
A47J43/044 | A47J36/24,2017007010,中国
B29C45/06,2017007010,中国
H05K7/20 | F02C6/20 | B64D27/24 | B64D27/10,2017007010,美国
H05K7/20 | F02C7/16 | F02K3/115 | B64D33/08 | F02C6/20 | B64D27/10 | B64D27/24 | F02K3/06 | F02C3/04 | B64D27/02,2017007010,美国
B64D27/24 | H02S10/40 | B64G1/44,2017007010,俄罗斯
E06B11/02,2017007011,中国
B26D1/29 | B26D5/00 | B26D7/06 | B26D7/22 | B26D7/26 | B26D7/28 | B26D7/32,2017007011,中国
H02K5/16 | B64D27/24,2017007011,中国
B64C13/00 | B64D27/10 | F02C9/28 | F02C6/20 | H02P3/14 | H02P3/12 | B64D27/24 | F02C9/46 | B64C27/14 | B64D27/02,2017007011,美国
H04J11/00 | H04L27/26,2017007011,法国
H04J11/00 | H04L27/26,2017007011,法国
B64D11/00 | G03B21/30,2017007011,中国
B03C1/005 | B03C1/02,2017007012,中国
D05B69/12 | D05B69/00,2017007012,中国
C21B7/22,2017007012,中国
A99Z99/00 | F03G3/00,2017007012,加拿大
B64C25/58 | B64C25/42,2017007012,中国
B67C7/00 | B67C3/22 | B67C3/26 | B67C3/28,2017007013,中国
B25H7/04,2017007013,中国
B64D15/20,2017007013,中国
B64D15/20,2017007013,中国
B60S1/02 | B64F1/14,2017007013,中国
B60S1/02 | B64F1/14,2017007013,中国
B64D27/24 | B64D47/00,2017007013,中国
B64D27/02 | B64D27/16 | B64D27/24,2017007014,中国
G09B19/00 | G06Q50/20 | G09B9/00,2017007014,韩国
F41H13/00 | B60P3/11 | B64C19/00 | G08G9/00,2017007014,乌克兰
B64D27/24 | B64C27/08 | B64C1/00,2017007014,中国
B30B15/00 | F21V33/00,2017007014,中国
H01B7/17 | H01B17/54 | H01B9/04 | H01R13/533,2017007014,瑞士
E03F9/00 | H02J9/06,2017007017,中国
E01H1/05 | H02J7/35,2017007017,中国
A63H27/18 | A63H27/01,2017007017,中国
F21S8/00 | F21V21/14 | F21V23/00 | F21W111/04 | F21Y115/10 | F21Y113/17 | F21Y105/10,2017007018,中国
H02K53/00,2017007018,中国
H02K1/00,2017007019,俄罗斯
B25B21/00,2017007019,中国
B08B3/02 | B08B3/10 | B08B3/14 | F26B21/00,2017007019,中国
G01C21/20 | G01C21/00 | G05D1/12 | G06Q10/04,2017007019,中国
B23K13/00,2017007019,中国
G01R13/00,2017007019,俄罗斯
B08B3/02 | B08B3/10 | B08B3/14 | F26B21/00,2017007019,中国
H01R13/52,2017007019,中国
B64C13/50 | B64C13/40,2017007019,美国
B64C13/50 | B64C13/40,2017007019,美国
B64C13/50 | H02P6/00 | G05D1/08,2017007019,美国
H02P6/00 | B64C13/50,2017007019,欧洲专利局
H02P6/00 | B64C13/50,2017007019,欧洲专利局
H02P6/00 | B64C13/50,2017007019,欧洲专利局
H02P6/00 | B64C13/50,2017007019,欧洲专利局
D06F57/00 | D06F73/00,2017007020,中国
B60R25/00,2017007020,中国
B64F5/60,2017007020,中国
B64C27/10 | B64C27/35 | B64C27/52 | B64C27/59 | B64D27/24,2017007020,美国
B64C27/10 | B64C27/12 | B64C27/52 | B64C27/59 | B64D27/24 | B64C27/68 | B64C27/35,2017007020,美国
B64D13/06,2017007020,中国
B64F1/36,2017007020,中国
B64D15/12 | H02N2/18,2017007020,中国
B64F5/60,2017007020,中国
B64D15/12 | H02N2/18,2017007020,中国
H02J4/00,2017007020,奥地利
H02J4/00 | B64D35/08 | H02J5/00 | H02J3/32 | H02J3/38,2017007020,欧洲专利局
H02J4/00 | B64D35/08 | H02J5/00 | H02J3/32 | H02J3/38,2017007020,欧洲专利局
B02C17/18,2017007021,中国
B31B50/68,2017007021,中国
B23K11/20 | B23K9/04 | F16B11/00,2017007021,德国
B64D1/16,2017007021,俄罗斯
0,2017007021,俄罗斯
B64D1/16,2017007021,俄罗斯
G01M15/14 | G01H9/00 | G01M99/00,2017007021,日本
B63B35/81,2017007024,中国
0,2017007024,印度
B64D45/02 | G01R29/08 | G01W1/16,2017007025,美国
G01R29/08 | G01W1/16 | B64D45/02,2017007025,美国
B60L53/36 | B60L53/10 | B60L53/12 | B60L53/30 | B60L53/37 | B60L53/53 | B60L53/62 | B60L53/20 | B60L58/12,2017007025,美国
H02J7/00 | B60L53/36 | B60L53/12 | B60L53/20 | B60L53/53 | B60L53/62 | B60L53/10 | B60L58/12 | B60L53/30 | B60L53/37,2017007025,美国
H02J7/00,2017007025,世界知识产权组织
H02J7/00 | B60S5/06 | B60P3/00,2017007025,世界知识产权组织
G01C9/00 | B64D43/00 | B64D45/02 | F16C35/07,2017007025,加拿大
G01C9/00 | B64D43/00 | B64D45/02 | F16C35/07,2017007025,加拿大
H02K7/18 | H02J7/14 | B61H9/06,2017007026,中国
B60T17/22 | B60T8/17 | B60T8/171 | B60T8/172 | B60T13/74 | B64C25/44,2017007026,美国
B24B29/02 | B24B41/06,2017007027,中国
C07F9/40 | C08G59/50,2017007027,中国
C07F9/40 | C08G59/50,2017007027,中国
B07C3/10,2017007027,中国
A47J43/07 | A47J43/044,2017007027,中国
A47J43/044 | A47J43/07,2017007027,中国
B64D45/02,2017007028,中国
B64D13/08 | F25B27/02,2017007028,中国
G05D1/10,2017007028,中国
G05D1/10,2017007028,中国
B64C39/02 | B64D35/08,2017007028,中国
F02B47/06 | F02C3/20,2017007029,德国
C10B39/02 | C10B41/00,2017007030,中国
B64C27/08 | B64C27/52 | B64D27/24,2017007031,中国
B28D1/00 | B28D1/14 | B28D1/26 | B28D7/04 | B24B19/22 | B24B29/02 | B24B41/00,2017007031,中国
H04N7/18 | H04N7/01 | H04N5/262,2017007031,中国
B64C27/08 | B64C27/52 | B64D27/24,2017007031,中国
H02J3/18,2017008001,中国
B64F5/40 | B64F1/36,2017008001,中国
B65B61/02 | B65B61/26,2017008001,中国
B08B3/02 | B08B3/08 | C02F9/02 | C02F101/12 | C02F101/30,2017008001,中国
H01Q1/42 | H01Q1/28 | H01Q15/14,2017008001,中国
F24S50/00,2017008001,中国
H02J4/00 | B64D41/00 | H02H7/22,2017008002,法国
H02J4/00 | B64C13/50 | B64D41/00,2017008002,法国
H02K16/04 | H02K21/24 | H02K1/27 | H02K1/18 | H02K3/46,2017008002,乌克兰
G01R31/00 | G01R19/165 | G01R15/18 | G01R31/50,2017008002,中国
H04M11/06 | H04B3/54,2017008003,中国
B64F1/36,2017008003,法国
B64F1/36,2017008003,法国
B64F1/36,2017008003,法国
H01H31/02 | H01H3/02,2017008004,中国
G09B23/18,2017008004,中国
H02J9/00,2017008004,俄罗斯
0,2017008004,俄罗斯
B08B15/04 | B25F5/00,2017008004,中国
B64D47/00,2017008004,俄罗斯
B60L53/31 | B64C39/02 | B60S5/06,2017008006,中国
B60L11/18 | B60S5/06 | B64C39/02,2017008006,中国
B60L11/18 | B60S5/06 | B64C39/02,2017008006,中国
B60L11/18 | B60S5/06 | B64C39/02,2017008006,中国
B60L11/18 | B60S5/06 | B64C39/02,2017008006,中国
B60L11/18 | B60S5/06 | B64C39/02,2017008006,中国
B60L53/31 | B64C39/02 | B60S5/06,2017008006,中国
B60L11/18 | B60S5/06 | B64C27/08,2017008006,中国
B60L11/18 | B64C39/02,2017008006,中国
B60L53/31 | B64C39/02 | B60S5/06,2017008006,中国
B60L11/18 | B60S5/06 | B64C39/02,2017008006,中国
B60L11/18 | B64C39/02 | B64C25/12 | B64C25/20 | B64C25/34 | B64D27/24 | H01M2/10 | H01M10/04 | H01M50/204,2017008006,中国
G05B13/04,2017008007,中国
G05B13/04,2017008007,中国
B64C13/00,2017008007,德国
B64C13/00,2017008007,德国
F16H61/04 | F16F15/121,2017008007,中国
F16H61/04 | F16F15/121,2017008007,中国
F16H61/04 | F16F15/121,2017008007,中国
F03D9/32 | F03D1/02,2017008007,中国
B64D27/24 | B64D35/00 | B64C11/16,2017008007,中国
B60L11/18 | B64C39/02 | B64C25/12 | B64C25/20 | B64D27/24 | H01M2/10 | H01M2/20 | H01M10/04 | H01M50/204 | H01M50/249 | H01M50/503,2017008008,中国
B60L11/18 | B64C39/02,2017008008,中国
B60L11/18 | B64C27/20 | B64C25/62 | B64D1/02,2017008008,中国
B60L53/80 | B64C27/20 | B64C25/62 | B64D1/02,2017008008,中国
G05B23/02,2017008009,中国
B65G23/44 | B65G23/04 | B65G15/64,2017008009,中国
B64D31/06 | B64D27/18 | B64D27/24,2017008009,美国
B64D31/06 | B64D27/18 | B64D27/24 | F02C9/16 | G05D17/02 | B64D27/02 | B64D33/02,2017008009,美国
D06H7/00,2017008010,中国
B65B31/04 | B65B25/06,2017008010,中国
B64C27/20 | B64C39/02 | B64D47/08 | B64D27/24,2017008010,中国
B23B41/02,2017008010,中国
G01R31/34 | F02K1/76,2017008010,中国
G01R31/34 | F02K1/76,2017008010,中国
G01R31/34,2017008010,奥地利
G01R31/34 | F02K1/76,2017008010,世界知识产权组织
G01R31/34 | F02K1/76,2017008010,欧洲专利局
G01R31/34 | F02K1/76,2017008010,欧洲专利局
F02K1/76 | G01R31/34 | B64F5/60,2017008010,美国
G01R31/34 | F02K1/76 | B64F5/60,2017008010,美国
F02K5/00,2017008010,奥地利
B64C29/00 | B64C27/28 | B64C3/38 | B64D27/24,2017008010,中国
F02K5/00 | F02C6/20,2017008010,中国
F02K5/00 | F02C6/20,2017008010,中国
B64C29/00 | B64C27/28 | B64C3/38 | B64D27/24,2017008010,世界知识产权组织
0,2017008010,世界知识产权组织
F02K5/00 | F02C6/20,2017008010,欧洲专利局
F02K5/00 | F02C6/20,2017008010,世界知识产权组织
F02K5/00 | F02C6/20,2017008010,加拿大
F02K5/00 | F02C6/20,2017008010,加拿大
F02K5/00 | F02C6/20,2017008010,欧洲专利局
B65H37/04,2017008011,中国
B64C29/00,2017008011,中国
B64C29/00,2017008011,世界知识产权组织
B64C29/00,2017008011,中国
B64C29/00,2017008014,乌克兰
B64D35/08,2017008014,美国
B64D35/08 | B64D31/06 | B64D27/02,2017008014,美国
B64C29/00 | B64C3/38,2017008014,美国
B64C29/00 | B64C3/38 | B64D27/12 | B64D27/24 | B64C39/06 | B64C3/32 | B64C39/12 | B64D27/02,2017008014,美国
H05K7/20 | B64C39/02,2017008015,中国
G10L21/0208 | G10L15/20 | B64U10/13,2017008015,中国
H02K35/06,2017008015,中国
F15B19/00,2017008015,俄罗斯
B23Q1/00 | B23Q1/01 | B23Q11/08,2017008015,中国
B64C29/00,2017008015,俄罗斯
B60L58/12 | B64C39/02 | B64D27/24 | B64D41/00 | B60L8/00 | B60L50/60 | B60L50/70 | B60L53/00,2017008015,美国
H01M10/44 | H01M10/46 | H02J7/34 | B60L53/00 | B60L50/60 | B60L50/70 | B60L58/12 | B60L8/00 | B64C39/02 | B64D27/24 | B64D41/00 | H02J3/38 | B64U10/13 | B64U50/19 | B64U50/34,2017008015,美国
H02J3/38 | B60L8/00 | H02J7/00 | H02J7/34 | B64C39/00,2017008015,世界知识产权组织
H02J3/38 | B60L8/00 | H02J7/00 | H02J7/34 | B64C39/00,2017008015,欧洲专利局
H02J3/38 | B60L8/00 | H02J7/00 | H02J7/34 | B64C39/00,2017008015,中国
B64D25/00 | B60R21/268 | B64C13/18 | B64C13/20 | B64C25/58 | B64C27/08 | B64C39/02,2017008015,中国
B64D25/00 | B60R21/268 | B64C25/56 | B64C39/02 | B64D27/24 | B64D47/08,2017008015,韩国
B64D25/00 | B60R21/268 | B64C13/18 | B64C13/20 | B64C25/58 | B64C27/08 | B64C39/02,2017008015,世界知识产权组织
F02K5/00,2017008016,保加利亚
B64D47/00 | B64D47/06 | B64D47/08 | B64D1/08 | B64C27/06,2017008016,中国
G05D17/02,2017008016,中国
C08L7/00 | C08L9/00 | C08L9/06 | C08L91/00 | C08L91/06 | C08K13/06 | C08K9/02 | C08K3/04 | C08K3/36 | C08K3/22 | C08K5/09 | C08K5/3437 | C08K3/06 | B60C1/00 | C08J3/24,2017008016,中国
B64D13/08,2017008016,俄罗斯
B64D27/02,2017008016,奥地利
B64D27/02 | B64D33/08 | B64C21/06,2017008016,中国
B64D27/02 | B64D33/08 | B64C21/06,2017008016,中国
0,2017008016,英国
B64D27/02 | B64D33/08 | B64C21/06,2017008016,世界知识产权组织
B64D27/02 | B64C21/06 | B64D33/08,2017008016,加拿大
B64D27/02 | B64D33/08 | B64C21/06,2017008016,欧洲专利局
B64D27/02 | B64D33/08 | B64C21/06,2017008016,欧洲专利局
B64D27/02 | B64C21/06 | B64D33/08,2017008016,加拿大
F02C7/236 | F02C9/30 | F02C9/32,2017008016,英国
B64U10/14 | B64U10/20 | B64U60/50 | B64U50/31 | B64C25/58 | H02S30/20 | B64C39/02,2017008017,中国
B64C39/02 | B64C1/00 | B64C25/58 | H02S30/20,2017008017,中国
A61B6/00 | A61B6/04 | A61D3/00,2017008017,中国
B64C25/42 | B60T13/10 | B60T13/74,2017008017,中国
B64C25/42 | B60T13/10 | B60T13/74,2017008017,中国
B64C25/42 | B60T13/10 | B60T13/74,2017008017,中国
B64C39/00 | B64C9/08 | B64D27/24 | B63H1/32 | B63H21/165 | B60F5/02,2017008017,中国
B64C39/02 | B64C1/00 | B64C25/58 | H02S30/20,2017008017,中国
C23C14/16 | C23C14/24 | F01D5/28,2017008018,俄罗斯
H01B13/26 | H01B13/08,2017008018,中国
B64C29/00,2017008018,德国
B64C39/02 | B64C27/18 | B64C27/82 | B64C27/02 | B64D47/08,2017008018,美国
B64C27/18 | B64C27/02 | B64C27/82 | B64C39/02 | B64D47/08 | B64D27/24 | B64C27/24 | G01S19/13 | B64C27/37,2017008018,美国
B64D27/02 | B64D27/24 | B64D33/08,2017008018,中国
F03D3/00 | F03D9/46,2017008021,德国
B64C27/22 | B64C3/38 | B64C29/00,2017008021,中国
B64C27/22 | B64C3/38 | B64C29/00,2017008021,中国
B64D13/06,2017008021,德国
B60P1/54 | B66F11/00,2017008022,中国
B64D27/08 | B64D27/24 | B64D29/04 | F01D7/00,2017008022,美国
B64D41/00 | H02K11/30 | H04Q9/00,2017008023,韩国
A43D111/00 | A43D119/00,2017008023,中国
A61C1/00 | A61C1/08,2017008023,中国
D05B23/00 | D05B75/00,2017008023,中国
B64C25/34 | B64C25/50,2017008023,中国
B64C1/00 | B64C3/56 | B64C39/00,2017008024,中国
F02B39/10,2017008024,中国
H01M2/36 | H01M50/609,2017008024,中国
B64F1/00 | B60L11/18,2017008024,中国
B62J17/08,2017008025,中国
B64D47/02 | B64C27/06 | H05B33/08 | H05B44/00,2017008025,中国
B60L7/18 | B64C13/24 | B64D45/00,2017008025,美国
B64C13/24 | H02P3/26 | H02P3/22 | H02P3/14 | B64C13/50 | H02P3/08 | H02P3/20 | H02P3/02 | B64D45/00 | B60L7/18,2017008025,美国
B64C13/18 | B64C27/08 | G01C23/00 | G05D1/00 | B64D27/24,2017008025,美国
B64C13/18 | B64C27/08 | G01C23/00 | B64D27/24 | G05D1/00 | B64D41/00 | B64D27/02,2017008025,美国
B64C29/00 | B64C3/10 | B64C27/08 | B64C27/26 | B64D27/24,2017008028,日本
B62D25/12,2017008028,中国
B64D1/22 | B64D1/12 | B64C39/02 | B66D1/60 | B66D1/12,2017008028,中国
A01D46/26,2017008029,中国
B64D31/00,2017008029,中国
H05B37/02,2017008029,中国
B67D7/04 | B67D7/32,2017008029,中国
F02C7/26,2017008029,俄罗斯
D05C9/00 | D05C13/00,2017008029,中国
H02H9/04,2017008030,中国
A45D20/10 | A45D20/12 | A45D24/14,2017008030,中国
B23K13/01 | B23K37/00 | H01M2/30 | H01M10/12 | G01B21/08 | B23K101/38 | H01M50/566,2017008031,中国
G06F30/20 | G06F30/15 | G06F111/10,2017008031,中国
G06F17/50,2017008031,中国
H01F1/032 | B22F3/00,2017008031,德国
G01N33/18,2017008031,中国
H02J7/00,2017008031,中国
G01N25/72 | G01M9/04,2017008031,俄罗斯
B25B27/00,2017008031,中国
B64D41/00 | B64C39/02 | B64D27/02,2017009001,韩国
B64D41/00 | B64C39/02 | B64D27/02,2017009001,韩国
B64D15/12 | B64D15/14 | H05B1/02 | B64D15/22 | B64C27/04,2017009001,美国
B64D15/12 | B64D15/22 | B64D15/14 | H05B1/02 | B64C27/04,2017009001,美国
B64C27/08 | B64C27/32 | B64C27/68 | B64D41/00 | B64D27/02,2017009001,中国香港
B64C27/08 | B64C27/32 | B64C27/68 | B64D41/00 | B64D27/02,2017009001,中国香港
F21S8/00 | F21V23/00 | F21V15/01 | F21V3/02 | F21V21/30 | F21V17/12 | F21Y115/10,2017009002,中国
F21L4/08 | F21V19/00 | F21V23/00 | F21V23/04 | F21Y115/10,2017009003,中国
B64D27/24 | B64D47/06,2017009003,中国
E05F15/53 | B64C1/14,2017009004,中国
B64D27/24,2017009004,中国
B23B47/00 | B23Q11/00 | B23Q1/25,2017009005,中国
B64C27/08 | B64C39/02 | B64D1/02 | B64D1/22,2017009005,中国
D06M11/46 | D06M11/49,2017009005,韩国
D06M11/46 | D06M11/49,2017009005,韩国
B23K9/18 | B23K9/26 | B23K9/32 | B23K9/12,2017009005,中国
B23K9/00 | B23K9/32,2017009005,中国
B61B13/00,2017009005,中国
A01M7/00 | G06F13/22,2017009006,巴西
F16H37/12,2017009006,中国
F04D25/10 | F04D27/00 | F04D29/00,2017009006,中国
B64C27/02 | B64C27/32,2017009006,西班牙
B64D45/02 | F03B3/18,2017009006,巴西
B26D7/32 | B65G11/02 | B65G11/20,2017009007,中国
